Invoice_ID,City,Course_Type,Price,Discount,Final_Total,Enrollment_Date,Rating,Course_Details
INV-10275,Mecca,Recorded Subscription,530,0,530,26-08-2023,3.9,Data Analysis | Advanced
INV-10276,Khobar,Recorded Subscription,267,133,134,"2023, March 15",3.9,Flutter Development | Beginner
INV-10277,Jeddah,Recorded Subscription,359,0,359,2023-05-05,4.2,Data Analysis | Intermediate
INV-10278,Medina,Recorded Subscription,336,0,336,01-10-2023,4.6,React & Next.js | Beginner
INV-10279,Khobar,Recorded Subscription,598,299,299,30-05-2023,4.7,Data Analysis | Advanced
INV-10280,Riyadh,Recorded Subscription,233,46,187,22-10-2023,4.6,Data Analysis | Beginner
INV-10281,Medina,Recorded Subscription,336,0,336,2023-01-01,3.8,Python Basics | Beginner
INV-10282,Jeddah,Live Bootcamp,1905,0,1905,2024-03-25,4.7,Laravel & PHP | Beginner
INV-10283,Mecca,Recorded Subscription,452,226,226,"2023, March 15",3.9,Data Analysis | Intermediate
INV-10284,Khobar,Recorded Subscription,558,111,447,2024-01-10,4.7,Python Basics | Advanced
INV-10285,Mecca,Recorded Subscription,515,103,412,2023-09-09,4.7,Python Basics | Advanced
INV-10286,Khobar,Recorded Subscription,581,0,581,"2023, March 15",3.9,Flutter Development | Advanced
INV-10287,Dammam,Recorded Subscription,433,86,347,"2023, March 15",4.6,Laravel & PHP | Intermediate
INV-10288,Mecca,Recorded Subscription,332,66,266,"2023, March 15",4.8,Python Basics | Beginner
INV-10289,Tabuk,Recorded Subscription,357,0,357,2023-05-09,4.2,Laravel & PHP | Intermediate
INV-10290,Riyadh,Live Bootcamp,2875,0,2875,15-03-2023,4.9,Laravel & PHP | Advanced
INV-10291,Riyadh,Live Bootcamp,1916,0,1916,2024-02-29,4.6,React & Next.js | Beginner
INV-10292,Jeddah,Recorded Subscription,584,116,468,2024-02-28,4.7,Laravel & PHP | Advanced
INV-10293,Jeddah,Recorded Subscription,478,95,383,2023-01-12,4.8,Laravel & PHP | Intermediate
INV-10294,Medina,Recorded Subscription,619,309,310,2023-07-18,4.0,React & Next.js | Advanced
INV-10295,Riyadh,Recorded Subscription,346,69,277,06-07-2023,4.0,Laravel & PHP | Beginner
INV-10296,Jeddah,Live Bootcamp,2720,0,2720,2023-09-15,4.8,UI/UX Design | Advanced
INV-10297,Riyadh,Recorded Subscription,259,0,259,2024-02-15,4.4,Python Basics | Beginner
INV-10298,Mecca,Recorded Subscription,369,184,185,2023-01-02,4.0,React & Next.js | Intermediate
INV-10299,Mecca,Live Bootcamp,1516,0,1516,"2023, March 15",4.5,Python Basics | Beginner
INV-10300,Riyadh,Recorded Subscription,415,207,208,"2023, March 15",4.2,React & Next.js | Intermediate
INV-10301,Tabuk,Recorded Subscription,431,215,216,"2023, March 15",4.5,Flutter Development | Intermediate
INV-10302,Jeddah,Live Bootcamp,2700,0,2700,2023-08-25,4.7,UI/UX Design | Advanced
INV-10303,Mecca,Recorded Subscription,334,66,268,04-04-2023,4.7,Data Analysis | Beginner
INV-10304,Mecca,Recorded Subscription,411,82,329,2023-02-07,4.1,Python Basics | Intermediate
INV-10305,Dammam,Live Bootcamp,2865,0,2865,2023-05-08,4.6,React & Next.js | Advanced
INV-10306,Mecca,Recorded Subscription,327,163,164,2023-05-22,4.0,Python Basics | Beginner
INV-10307,Medina,Recorded Subscription,581,116,465,05-03-2024,4.3,Data Analysis | Advanced
INV-10308,Jeddah,Recorded Subscription,249,0,249,06-01-2023,4.7,React & Next.js | Beginner
INV-10309,Jeddah,Live Bootcamp,1675,0,1675,14-01-2024,4.8,React & Next.js | Beginner
INV-10310,Jeddah,Recorded Subscription,271,54,217,2023-12-13,3.9,Laravel & PHP | Beginner
INV-10311,Medina,Recorded Subscription,206,0,206,"2023, March 15",4.5,Laravel & PHP | Beginner
INV-10312,Tabuk,Recorded Subscription,289,144,145,2024-01-25,4.2,Data Analysis | Beginner
INV-10313,Tabuk,Recorded Subscription,585,292,293,26-07-2023,,UI/UX Design | Advanced
INV-10314,Riyadh,Live Bootcamp,2439,0,2439,"2023, March 15",4.6,Python Basics | Intermediate
INV-10315,Khobar,Recorded Subscription,574,287,287,"2023, March 15",4.2,React & Next.js | Advanced
INV-10316,Dammam,Recorded Subscription,340,0,340,2023-01-13,4.1,React & Next.js | Beginner
INV-10317,Riyadh,Live Bootcamp,2812,0,2812,"2023, March 15",4.8,Flutter Development | Advanced
INV-10318,Tabuk,Recorded Subscription,619,309,310,2023-05-04,4.3,Data Analysis | Advanced
INV-10319,Medina,Recorded Subscription,213,42,171,"2023, March 15",4.0,Data Analysis | Beginner
INV-10320,Medina,Recorded Subscription,235,0,235,"2023, March 15",4.5,React & Next.js | Beginner
INV-10321,Khobar,Recorded Subscription,219,109,110,"2023, March 15",4.3,UI/UX Design | Beginner
INV-10322,Tabuk,Recorded Subscription,268,0,268,2023-11-20,4.4,React & Next.js | Beginner
INV-10323,Mecca,Recorded Subscription,431,86,345,2023-07-05,4.0,UI/UX Design | Intermediate
INV-10324,Jeddah,Recorded Subscription,272,136,136,2023-12-13,4.0,UI/UX Design | Beginner
INV-10325,Mecca,Recorded Subscription,525,0,525,"2023, March 15",4.6,Flutter Development | Advanced
INV-10326,Riyadh,Live Bootcamp,2979,0,2979,11-05-2023,4.8,Python Basics | Advanced
INV-10327,Tabuk,Recorded Subscription,408,0,408,31-01-2023,4.1,React & Next.js | Intermediate
INV-10328,Khobar,Recorded Subscription,542,0,542,2023-09-20,4.4,Data Analysis | Advanced
INV-10329,Riyadh,Recorded Subscription,483,0,483,"2023, March 15",4.5,Data Analysis | Intermediate
INV-10330,Dammam,Live Bootcamp,2361,0,2361,2023-06-06,4.7,Laravel & PHP | Intermediate
INV-10331,Khobar,Recorded Subscription,551,275,276,23-01-2024,4.6,Flutter Development | Advanced
INV-10332,Jeddah,Recorded Subscription,649,0,649,2023-11-22,4.5,Laravel & PHP | Advanced
INV-10333,Khobar,Recorded Subscription,222,111,111,"2023, March 15",4.4,Flutter Development | Beginner
INV-10334,Tabuk,Recorded Subscription,325,0,325,15-03-2024,4.4,Python Basics | Beginner
INV-10335,Riyadh,Recorded Subscription,294,0,294,23-10-2023,3.8,Data Analysis | Beginner
INV-10336,Jeddah,Recorded Subscription,318,63,255,2023-02-24,4.3,Laravel & PHP | Beginner
INV-10337,Tabuk,Recorded Subscription,346,69,277,23-12-2023,4.0,Data Analysis | Beginner
INV-10338,Riyadh,Live Bootcamp,1983,0,1983,2023-03-26,4.8,Data Analysis | Beginner
INV-10339,Mecca,Recorded Subscription,246,0,246,"2023, March 15",4.4,Data Analysis | Beginner
INV-10340,Jeddah,Live Bootcamp,1795,0,1795,"2023, March 15",4.7,Laravel & PHP | Beginner
INV-10341,Riyadh,Live Bootcamp,2756,0,2756,"2023, March 15",4.8,UI/UX Design | Advanced
INV-10342,Dammam,Live Bootcamp,2298,0,2298,2023-06-03,4.6,Flutter Development | Intermediate
INV-10343,Mecca,Recorded Subscription,307,0,307,11-02-2024,4.2,React & Next.js | Beginner
INV-10344,Tabuk,Recorded Subscription,432,0,432,30-09-2023,4.2,Data Analysis | Intermediate
INV-10345,Khobar,Recorded Subscription,237,47,190,2023-10-10,3.9,Data Analysis | Beginner
INV-10346,Riyadh,Recorded Subscription,468,234,234,2023-08-21,4.4,Python Basics | Intermediate
INV-10347,Jeddah,Recorded Subscription,315,63,252,12-04-2023,4.3,Flutter Development | Beginner
INV-10348,Tabuk,Recorded Subscription,487,243,244,"2023, March 15",4.3,React & Next.js | Intermediate
INV-10349,Jeddah,Live Bootcamp,1934,0,1934,08-01-2023,4.9,React & Next.js | Beginner
INV-10350,Medina,Recorded Subscription,309,61,248,2024-01-12,3.8,Python Basics | Beginner
INV-10351,Medina,Recorded Subscription,311,62,249,2023-07-28,4.1,Laravel & PHP | Beginner
INV-10352,Khobar,Recorded Subscription,606,0,606,26-11-2023,4.0,React & Next.js | Advanced
INV-10353,Dammam,Recorded Subscription,261,130,131,"2023, March 15",4.8,Data Analysis | Beginner
INV-10354,Medina,Recorded Subscription,290,0,290,2023-07-17,4.1,React & Next.js | Beginner
INV-10355,Dammam,Live Bootcamp,1998,0,1998,"2023, March 15",4.6,Python Basics | Beginner
INV-10356,Dammam,Recorded Subscription,605,121,484,02-10-2023,4.1,Python Basics | Advanced
INV-10357,Mecca,Recorded Subscription,347,0,347,11-09-2023,4.5,Flutter Development | Beginner
INV-10358,Jeddah,Recorded Subscription,472,0,472,13-12-2023,4.3,Data Analysis | Intermediate
INV-10359,Tabuk,Recorded Subscription,267,53,214,"2023, March 15",4.2,Laravel & PHP | Beginner
INV-10360,Riyadh,Recorded Subscription,507,253,254,12-03-2023,4.2,Python Basics | Advanced
INV-10361,Mecca,Recorded Subscription,382,0,382,"2023, March 15",4.7,UI/UX Design | Intermediate
INV-10362,Jeddah,Recorded Subscription,239,0,239,24-09-2023,4.0,Flutter Development | Beginner
INV-10363,Khobar,Recorded Subscription,240,0,240,"2023, March 15",3.8,Flutter Development | Beginner
INV-10364,Khobar,Recorded Subscription,223,111,112,27-07-2023,3.9,Data Analysis | Beginner
INV-10365,Mecca,Recorded Subscription,213,42,171,21-09-2023,4.0,Flutter Development | Beginner
INV-10366,Jeddah,Recorded Subscription,312,0,312,"2023, March 15",4.2,Flutter Development | Beginner
INV-10367,Jeddah,Live Bootcamp,2040,204,1836,2023-01-26,4.9,React & Next.js | Intermediate
INV-10368,Dammam,Recorded Subscription,495,247,248,2024-01-04,4.0,React & Next.js | Intermediate
INV-10369,Jeddah,Live Bootcamp,2240,0,2240,2023-04-04,4.9,Python Basics | Intermediate
INV-10370,Mecca,Recorded Subscription,308,0,308,16-02-2024,4.5,Python Basics | Beginner
INV-10371,Mecca,Live Bootcamp,2104,0,2104,"2023, March 15",4.8,UI/UX Design | Intermediate
INV-10372,Tabuk,Recorded Subscription,215,43,172,2023-10-24,4.1,Laravel & PHP | Beginner
INV-10373,Jeddah,Recorded Subscription,211,42,169,09-12-2023,4.2,Data Analysis | Beginner
INV-10374,Jeddah,Live Bootcamp,1668,0,1668,23-06-2023,4.6,UI/UX Design | Beginner
INV-10375,Dammam,Live Bootcamp,2871,0,2871,2023-10-18,4.6,Python Basics | Advanced
INV-10376,Mecca,Recorded Subscription,334,66,268,"2023, March 15",4.0,Flutter Development | Beginner
INV-10377,Khobar,Recorded Subscription,488,97,391,26-04-2023,3.9,Flutter Development | Intermediate
INV-10378,Jeddah,Live Bootcamp,2604,260,2344,2023-07-08,4.6,Data Analysis | Advanced
INV-10379,Mecca,Recorded Subscription,410,0,410,2023-02-16,4.6,Data Analysis | Intermediate
INV-10380,Khobar,Recorded Subscription,605,121,484,01-03-2024,4.1,Data Analysis | Advanced
INV-10381,Tabuk,Recorded Subscription,237,0,237,30-08-2023,4.5,UI/UX Design | Beginner
INV-10382,Mecca,Live Bootcamp,1559,0,1559,2023-06-28,4.5,Flutter Development | Beginner
INV-10383,Mecca,Recorded Subscription,305,61,244,"2023, March 15",4.0,Python Basics | Beginner
INV-10384,Riyadh,Recorded Subscription,507,253,254,2024-01-23,4.6,Python Basics | Advanced
INV-10385,Riyadh,Recorded Subscription,383,0,383,"2023, March 15",4.2,Python Basics | Intermediate
INV-10386,Dammam,Recorded Subscription,259,129,130,2023-07-13,4.7,UI/UX Design | Beginner
INV-10387,Mecca,Recorded Subscription,278,0,278,"2023, March 15",4.7,React & Next.js | Beginner
INV-10388,Jeddah,Live Bootcamp,1860,0,1860,21-02-2024,4.8,Data Analysis | Beginner
INV-10389,Riyadh,Live Bootcamp,2574,0,2574,2023-01-06,4.9,Flutter Development | Advanced
INV-10390,Dammam,Recorded Subscription,515,257,258,2023-01-25,4.1,UI/UX Design | Advanced
INV-10391,Khobar,Recorded Subscription,230,46,184,"2023, March 15",4.2,Python Basics | Beginner
INV-10392,Riyadh,Recorded Subscription,236,47,189,"2023, March 15",4.4,UI/UX Design | Beginner
INV-10393,Medina,Recorded Subscription,244,48,196,2023-10-19,4.2,React & Next.js | Beginner
INV-10394,Tabuk,Recorded Subscription,255,51,204,2023-06-28,4.6,Python Basics | Beginner
INV-10395,Riyadh,Recorded Subscription,293,0,293,"2023, March 15",4.7,Python Basics | Beginner
INV-10396,Dammam,Recorded Subscription,472,236,236,20-01-2024,3.9,Data Analysis | Intermediate
INV-10397,Medina,Recorded Subscription,292,0,292,03-10-2023,4.4,Python Basics | Beginner
INV-10398,Jeddah,Live Bootcamp,1828,0,1828,12-01-2023,5.0,UI/UX Design | Beginner
INV-10399,Khobar,Recorded Subscription,347,173,174,29-01-2024,4.1,Data Analysis | Beginner
INV-10400,Jeddah,Live Bootcamp,1651,0,1651,"2023, March 15",4.8,UI/UX Design | Beginner
INV-10401,Khobar,Recorded Subscription,364,0,364,2023-04-11,4.2,Python Basics | Intermediate
INV-10402,Khobar,Recorded Subscription,511,255,256,09-09-2023,3.9,Data Analysis | Advanced
INV-10403,Riyadh,Recorded Subscription,458,91,367,"2023, March 15",4.5,React & Next.js | Intermediate
INV-10404,Riyadh,Live Bootcamp,1620,0,1620,2023-12-05,4.6,UI/UX Design | Beginner
INV-10405,Dammam,Recorded Subscription,349,69,280,20-06-2023,3.9,UI/UX Design | Beginner
INV-10406,Riyadh,Live Bootcamp,2159,0,2159,2023-11-04,4.7,UI/UX Design | Intermediate
INV-10407,Medina,Recorded Subscription,324,64,260,2023-05-09,4.6,Flutter Development | Beginner
INV-10408,Mecca,Recorded Subscription,277,138,139,2023-03-08,4.0,Data Analysis | Beginner
INV-10409,Dammam,Live Bootcamp,2581,0,2581,2023-08-13,5.0,React & Next.js | Advanced
INV-10410,Medina,Recorded Subscription,317,63,254,2023-10-09,3.8,Python Basics | Beginner
INV-10411,Dammam,Live Bootcamp,2864,0,2864,10-05-2023,4.5,Laravel & PHP | Advanced
INV-10412,Khobar,Recorded Subscription,243,48,195,"2023, March 15",4.0,Laravel & PHP | Beginner
INV-10413,Riyadh,Recorded Subscription,309,0,309,2023-09-30,4.0,Flutter Development | Beginner
INV-10414,Jeddah,Recorded Subscription,212,42,170,2023-05-11,3.9,Data Analysis | Beginner
INV-10415,Riyadh,Live Bootcamp,1516,151,1365,"2023, March 15",4.6,UI/UX Design | Beginner
INV-10416,Tabuk,Recorded Subscription,340,0,340,29-07-2023,4.4,Python Basics | Beginner
INV-10417,Riyadh,Recorded Subscription,503,100,403,"2023, March 15",4.6,Data Analysis | Advanced
INV-10418,Dammam,Recorded Subscription,235,47,188,2023-05-18,4.7,UI/UX Design | Beginner
INV-10419,Jeddah,Recorded Subscription,249,124,125,2023-11-10,4.2,Data Analysis | Beginner
INV-10420,Khobar,Recorded Subscription,564,0,564,10-11-2023,4.0,React & Next.js | Advanced
INV-10421,Tabuk,Recorded Subscription,276,138,138,21-03-2023,4.4,Data Analysis | Beginner
INV-10422,Tabuk,Recorded Subscription,570,114,456,2023-12-23,4.4,Flutter Development | Advanced
INV-10423,Medina,Recorded Subscription,217,0,217,22-07-2023,3.9,Python Basics | Beginner
INV-10424,Khobar,Recorded Subscription,466,0,466,04-10-2023,4.7,UI/UX Design | Intermediate
INV-10425,Riyadh,Live Bootcamp,1576,157,1419,15-01-2023,4.6,Data Analysis | Beginner
INV-10426,Mecca,Recorded Subscription,374,74,300,15-12-2023,4.7,React & Next.js | Intermediate
INV-10427,Jeddah,Recorded Subscription,236,47,189,"2023, March 15",4.3,React & Next.js | Beginner
INV-10428,Riyadh,Recorded Subscription,647,129,518,"2023, March 15",4.6,Flutter Development | Advanced
INV-10429,Tabuk,Recorded Subscription,317,63,254,"2023, March 15",4.8,Laravel & PHP | Beginner
INV-10430,Medina,Recorded Subscription,403,80,323,2024-03-13,4.1,Flutter Development | Intermediate
INV-10431,Dammam,Recorded Subscription,505,101,404,2024-02-03,4.4,React & Next.js | Advanced
INV-10432,Jeddah,Recorded Subscription,480,96,384,2024-02-13,4.3,Python Basics | Intermediate
INV-10433,Medina,Recorded Subscription,609,121,488,21-04-2023,4.8,Flutter Development | Advanced
INV-10434,Riyadh,Live Bootcamp,1809,0,1809,24-04-2023,4.6,UI/UX Design | Beginner
INV-10435,Riyadh,Live Bootcamp,2155,0,2155,"2023, March 15",4.6,Data Analysis | Intermediate
INV-10436,Mecca,Recorded Subscription,489,0,489,20-01-2024,3.9,Laravel & PHP | Intermediate
INV-10437,Jeddah,Recorded Subscription,307,0,307,06-10-2023,4.6,Data Analysis | Beginner
INV-10438,Jeddah,Recorded Subscription,438,0,438,18-08-2023,4.1,Flutter Development | Intermediate
INV-10439,Medina,Live Bootcamp,2522,0,2522,2023-06-12,4.7,Python Basics | Advanced
INV-10440,Jeddah,Recorded Subscription,207,41,166,2023-03-13,4.2,Laravel & PHP | Beginner
INV-10441,Khobar,Recorded Subscription,357,71,286,2023-01-08,4.1,React & Next.js | Intermediate
INV-10442,Riyadh,Recorded Subscription,273,0,273,"2023, March 15",3.9,React & Next.js | Beginner
INV-10443,Khobar,Recorded Subscription,396,79,317,2024-03-12,4.5,Data Analysis | Intermediate
INV-10444,Jeddah,Live Bootcamp,1853,185,1668,2023-01-06,4.7,Python Basics | Beginner
INV-10445,Jeddah,Recorded Subscription,461,92,369,2023-02-14,4.7,Python Basics | Intermediate
INV-10446,Mecca,Recorded Subscription,356,0,356,08-05-2023,4.8,Laravel & PHP | Intermediate
INV-10447,Khobar,Recorded Subscription,402,80,322,15-10-2023,3.9,UI/UX Design | Intermediate
INV-10448,Riyadh,Recorded Subscription,416,208,208,11-03-2023,4.2,Python Basics | Intermediate
INV-10449,Dammam,Recorded Subscription,257,51,206,2023-01-14,3.9,Python Basics | Beginner
INV-10450,Jeddah,Recorded Subscription,379,75,304,2024-01-03,4.4,Python Basics | Intermediate
INV-10451,Jeddah,Live Bootcamp,2503,0,2503,2024-01-05,4.6,Python Basics | Advanced
INV-10452,Medina,Recorded Subscription,364,72,292,10-07-2023,4.1,Data Analysis | Intermediate
INV-10453,Tabuk,Recorded Subscription,346,69,277,2023-11-12,4.7,React & Next.js | Beginner
INV-10454,Khobar,Recorded Subscription,278,55,223,"2023, March 15",4.7,Data Analysis | Beginner
INV-10455,Medina,Recorded Subscription,616,123,493,"2023, March 15",4.1,Flutter Development | Advanced
INV-10456,Tabuk,Live Bootcamp,1834,0,1834,18-02-2024,5.0,Data Analysis | Beginner
INV-10457,Jeddah,Recorded Subscription,216,0,216,08-01-2024,4.5,Laravel & PHP | Beginner
INV-10458,Riyadh,Recorded Subscription,422,211,211,29-06-2023,4.0,Python Basics | Intermediate
INV-10459,Mecca,Recorded Subscription,265,132,133,2024-02-19,4.0,Flutter Development | Beginner
INV-10460,Riyadh,Recorded Subscription,204,40,164,2023-08-18,4.3,Python Basics | Beginner
INV-10461,Jeddah,Recorded Subscription,428,214,214,05-12-2023,4.1,Data Analysis | Intermediate
INV-10462,Riyadh,Recorded Subscription,537,107,430,17-02-2024,4.4,Laravel & PHP | Advanced
INV-10463,Dammam,Live Bootcamp,1666,0,1666,20-02-2024,4.5,React & Next.js | Beginner
INV-10464,Riyadh,Recorded Subscription,338,67,271,27-05-2023,4.7,Data Analysis | Beginner
INV-10465,Riyadh,Recorded Subscription,214,107,107,2023-09-25,3.9,Python Basics | Beginner
INV-10466,Riyadh,Recorded Subscription,248,49,199,2023-11-25,4.5,Laravel & PHP | Beginner
INV-10467,Khobar,Recorded Subscription,609,304,305,"2023, March 15",4.1,Data Analysis | Advanced
INV-10468,Dammam,Recorded Subscription,240,120,120,23-10-2023,4.2,Python Basics | Beginner
INV-10469,Medina,Recorded Subscription,300,60,240,14-02-2023,3.9,Laravel & PHP | Beginner
INV-10470,Jeddah,Recorded Subscription,325,65,260,07-02-2023,4.3,Data Analysis | Beginner
INV-10471,Riyadh,Recorded Subscription,406,81,325,2024-01-10,4.5,React & Next.js | Intermediate
INV-10472,Jeddah,Recorded Subscription,381,76,305,"2023, March 15",3.8,React & Next.js | Intermediate
INV-10473,Jeddah,Recorded Subscription,564,112,452,22-12-2023,4.6,Data Analysis | Advanced
INV-10474,Medina,Recorded Subscription,324,162,162,2023-07-30,4.4,Flutter Development | Beginner
INV-10475,Jeddah,Recorded Subscription,523,0,523,17-04-2023,,Flutter Development | Advanced
INV-10476,Tabuk,Recorded Subscription,270,54,216,2023-12-21,3.9,Flutter Development | Beginner
INV-10477,Dammam,Recorded Subscription,493,98,395,2024-02-01,4.2,UI/UX Design | Intermediate
INV-10478,Riyadh,Live Bootcamp,2670,0,2670,"2023, March 15",4.8,Laravel & PHP | Advanced
INV-10479,Mecca,Recorded Subscription,366,73,293,2023-07-24,4.2,Data Analysis | Intermediate
INV-10480,Khobar,Recorded Subscription,221,44,177,2024-01-20,3.8,Data Analysis | Beginner
INV-10481,Mecca,Recorded Subscription,591,295,296,2023-03-24,4.5,React & Next.js | Advanced
INV-10482,Riyadh,Recorded Subscription,218,0,218,13-03-2023,4.5,Flutter Development | Beginner
INV-10483,Riyadh,Recorded Subscription,230,46,184,"2023, March 15",3.9,Laravel & PHP | Beginner
INV-10484,Tabuk,Recorded Subscription,563,281,282,2023-02-18,4.6,Python Basics | Advanced
INV-10485,Jeddah,Recorded Subscription,343,0,343,2023-02-09,4.6,Laravel & PHP | Beginner
INV-10486,Jeddah,Recorded Subscription,333,0,333,"2023, March 15",4.7,React & Next.js | Beginner
INV-10487,Jeddah,Recorded Subscription,561,280,281,2024-03-01,4.0,UI/UX Design | Advanced
INV-10488,Mecca,Recorded Subscription,478,0,478,"2023, March 15",3.9,Laravel & PHP | Intermediate
